Date,RSI,AROOND_14,AROONU_14,AROONOSC_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,Prediction
2023-08-11 00:00:00-04:00,0.5492407519346724,1.0,0.3571428571428571,-0.6428571428571429,-0.4807650114173072,-0.4891369367217974,-0.3803369678631566,0.6311625180060031,0.4728272417080426,0.9102587595643435,0.027741104
2023-08-15 00:00:00-04:00,0.5212876782116211,0.9285714285714286,0.2142857142857143,-0.7142857142857143,-0.5783112280352857,-0.5627885286031279,-0.4706990026554883,0.6848542743518319,0.41172586931920757,0.9124880163083643,-0.06587614
2023-08-16 00:00:00-04:00,0.5027873299088271,1.0,0.1428571428571429,-0.8571428571428571,-0.6457393696701988,-0.6290933178103021,-0.5263766123421183,0.7147316705828266,0.3905139630195448,0.9123472830726919,0.044599306
2023-08-21 00:00:00-04:00,0.6114470514942945,0.8571428571428572,0.0,-0.8571428571428572,-0.6533270480540583,-0.30254758038676915,-0.6539647128373244,0.7710408662277412,0.39655002489885416,0.7908297244925254,-0.3280121
2023-10-27 00:00:00-04:00,0.6928504523222058,0.7142857142857143,0.2142857142857143,-0.7,-0.23396877849478606,0.16489195790714123,-0.2525561494619892,0.45027013629034884,0.49767020272782325,0.5963001531052378,0.021875918
